Task,Modality,Feature_Encoder,Aggregation,Fusion,Fold,BA,MCC,AUC,F1-Score
LGG_vs_HGG,HE_KI67,conch_v1_5,small_clam_sb,Early_Fusion,fold_33,0.8069230769230769,0.6734716791106383,0.9656410256410256,0.8757243617338324
LGG_vs_HGG,HE_KI67,conch_v1_5,small_clam_sb,Early_Fusion,fold_34,0.9164102564102564,0.8682754062274087,0.9887179487179488,0.9494649344886468
LGG_vs_HGG,HE_KI67,conch_v1_5,small_clam_sb,Early_Fusion,fold_35,0.9933333333333334,0.9747427644205026,0.9994871794871796,0.990159190668972
LGG_vs_HGG,HE_KI67,conch_v1_5,small_clam_sb,Early_Fusion,fold_36,0.974102564102564,0.9482051282051284,0.997948717948718,0.9801980198019802
LGG_vs_HGG,HE_KI67,conch_v1_5,small_clam_sb,Early_Fusion,fold_37,0.9615384615384616,0.9482093118615208,0.9994871794871796,0.979932256383533
LGG_vs_HGG,HE_KI67,conch_v1_5,small_clam_sb,Early_Fusion,fold_38,0.9164102564102564,0.8682754062274087,0.9923076923076924,0.9494649344886468
LGG_vs_HGG,HE_KI67,conch_v1_5,small_clam_sb,Early_Fusion,fold_39,0.9482051282051284,0.8964102564102564,0.9605128205128206,0.9603960396039604
LGG_vs_HGG,HE_KI67,conch_v1_5,small_clam_sb,Early_Fusion,fold_40,0.9674358974358974,0.9235738355190104,0.9887179487179488,0.9704775720069158
LGG_vs_HGG,HE_KI67,conch_v1_5,small_clam_sb,Early_Fusion,fold_41,0.9933333333333334,0.9747427644205026,0.9923076923076924,0.990159190668972
LGG_vs_HGG,HE_KI67,conch_v1_5,small_clam_sb,Early_Fusion,fold_42,0.9482051282051284,0.8964102564102564,0.9892307692307692,0.9603960396039604
LGG_vs_HGG,HE_KI67,conch_v1_5,small_clam_sb,Early_Fusion,fold_43,0.9215384615384616,0.8066677709819958,0.9882051282051282,0.9225358935110732
LGG_vs_HGG,HE_KI67,conch_v1_5,small_clam_sb,Early_Fusion,fold_44,0.9548717948717949,0.9216361675689166,0.9805128205128204,0.9701041783181044
LGG_vs_HGG,HE_KI67,conch_v1_5,small_clam_sb,Early_Fusion,fold_45,0.9807692307692308,0.9741081252489958,0.9994871794871796,0.9900347261060348
LGG_vs_HGG,HE_KI67,conch_v1_5,small_clam_sb,Early_Fusion,fold_46,0.9230769230769232,0.8962759694631982,0.9994871794871796,0.9592602117354592
LGG_vs_HGG,HE_KI67,conch_v1_5,small_clam_sb,Early_Fusion,fold_47,0.9807692307692308,0.9741081252489958,0.981025641025641,0.9900347261060348
LGG_vs_HGG,HE_KI67,conch_v1_5,small_clam_sb,Early_Fusion,fold_48,0.852051282051282,0.7585751134107965,0.915897435897436,0.907588493921458
LGG_vs_HGG,HE_KI67,conch_v1_5,small_clam_sb,Early_Fusion,fold_49,0.9607692307692308,0.9000990963558263,0.9917948717948718,0.960861851950961
LGG_vs_HGG,HE_KI67,conch_v1_5,small_clam_sb,Intermediate_Fusion_CA,fold_0,0.8411764705882353,0.6139371038689573,0.8729411764705882,0.8301659404839158
LGG_vs_HGG,HE_KI67,conch_v1_5,small_clam_sb,Intermediate_Fusion_CA,fold_1,0.5882352941176471,0.3713053286162528,0.9058823529411766,0.7307410316836868
LGG_vs_HGG,HE_KI67,conch_v1_5,small_clam_sb,Intermediate_Fusion_CA,fold_2,0.1094117647058823,-0.7089551601199102,0.0941176470588235,0.1698130966787683
LGG_vs_HGG,HE_KI67,conch_v1_5,small_clam_sb,Intermediate_Fusion_CA,fold_3,0.871764705882353,0.7299167382045831,0.9541176470588236,0.8964872606663652
LGG_vs_HGG,HE_KI67,conch_v1_5,small_clam_sb,Intermediate_Fusion_CA,fold_4,0.4117647058823529,-0.3713053286162528,0.0905882352941176,0.087709600147411
LGG_vs_HGG,HE_KI67,conch_v1_5,small_clam_sb,Intermediate_Fusion_CA,fold_5,0.6270588235294118,0.3615094405824723,0.86,0.7570104025327906
LGG_vs_HGG,HE_KI67,conch_v1_5,small_clam_sb,Intermediate_Fusion_CA,fold_6,0.7347058823529411,0.5327107551599664,0.911764705882353,0.825576550743818
LGG_vs_HGG,HE_KI67,conch_v1_5,small_clam_sb,Intermediate_Fusion_CA,fold_7,0.6464705882352941,0.3738131997621673,0.8847058823529411,0.7666369009652592
LGG_vs_HGG,HE_KI67,conch_v1_5,small_clam_sb,Intermediate_Fusion_CA,fold_8,0.6552941176470588,0.3169927902425289,0.7470588235294118,0.7436803381830721
LGG_vs_HGG,HE_KI67,conch_v1_5,small_clam_sb,Intermediate_Fusion_CA,fold_9,0.7058823529411764,0.585779186129006,0.9705882352941178,0.8264360018091362
